symbol,entry_time,exit_time,entry_price,exit_price,quantity,pattern,pnl,pnl_pct,exit_reason
NTPC-EQ,2025-12-04 14:47:00+05:30,2025-12-04 14:47:00+05:30,322.75,322.75,100,Rising Wedge,-64.55000000000291,-0.19980019980020883,stop_loss
ADANIPORTS-EQ,2025-12-04 14:47:00+05:30,2025-12-04 14:47:00+05:30,1503.6,1503.6,100,Falling Wedge,-300.71999999997206,-0.19980019980018124,target
BPCL-EQ,2025-12-04 14:47:00+05:30,2025-12-04 14:47:00+05:30,354.1,354.1,100,Rising Wedge,-70.82000000000698,-0.19980019980021949,stop_loss
ITC-EQ,2025-12-04 14:48:00+05:30,2025-12-04 14:48:00+05:30,401.65,401.65,100,Rising Wedge,-80.33000000000175,-0.19980019980020414,stop_loss
ONGC-EQ,2025-12-04 14:48:00+05:30,2025-12-04 14:48:00+05:30,242.0,242.0,100,Rising Wedge,-48.400000000001455,-0.19980019980020577,stop_loss
NTPC-EQ,2025-12-04 14:48:00+05:30,2025-12-04 14:48:00+05:30,322.8,322.8,100,Rising Wedge,-64.55999999999767,-0.1998001998001926,stop_loss
ADANIPORTS-EQ,2025-12-04 14:48:00+05:30,2025-12-04 14:48:00+05:30,1503.3,1503.3,100,Falling Wedge,-300.6599999999744,-0.1998001998001828,target
DRREDDY-EQ,2025-12-04 14:47:00+05:30,2025-12-04 14:48:00+05:30,1272.4,1273.7,100,Falling Wedge,-124.61000000001513,-0.09783520471984407,target
ITC-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:49:00+05:30,401.65,401.65,100,Symmetrical Triangle,-80.33000000000175,-0.19980019980020414,stop_loss
BHARTIARTL-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:49:00+05:30,2094.5,2094.5,100,Rising Wedge,-418.9000000000233,-0.1998001998002109,stop_loss
ONGC-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:49:00+05:30,242.0,242.0,100,Rising Wedge,-48.400000000001455,-0.19980019980020577,stop_loss
NTPC-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:49:00+05:30,322.8,322.8,100,Rising Wedge,-64.55999999999767,-0.1998001998001926,stop_loss
ADANIPORTS-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:49:00+05:30,1503.9,1503.9,100,Falling Wedge,-300.78000000002794,-0.19980019980021835,target
BAJAJFINSV-EQ,2025-12-04 14:45:00+05:30,2025-12-04 14:49:00+05:30,2043.0,2044.5,100,Falling Wedge,-258.75,-0.1265254569219327,target
DRREDDY-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:49:00+05:30,1274.0,1274.0,100,Falling Wedge,-254.79999999998836,-0.1998001998001907,target
SBIN-EQ,2025-12-04 14:49:00+05:30,2025-12-04 14:50:00+05:30,946.85,947.45,100,Falling Wedge,-129.42999999999302,-0.1365587994937871,target
BHARTIARTL-EQ,2025-12-04 14:50:00+05:30,2025-12-04 14:50:00+05:30,2096.2,2096.2,100,Rising Wedge,-419.2399999999907,-0.19980019980019537,stop_loss
ADANIPORTS-EQ,2025-12-04 14:50:00+05:30,2025-12-04 14:50:00+05:30,1504.3,1504.3,100,Falling Wedge,-300.85999999998603,-0.1998001998001905,target
BAJAJFINSV-EQ,2025-12-04 14:50:00+05:30,2025-12-04 14:50:00+05:30,2045.0,2045.0,100,Falling Wedge,-409.0,-0.1998001998001998,target
SBIN-EQ,2025-12-04 14:51:00+05:30,2025-12-04 14:51:00+05:30,947.95,947.95,100,Falling Wedge,-189.5899999999965,-0.19980019980019612,target
BAJAJFINSV-EQ,2025-12-04 14:51:00+05:30,2025-12-04 14:51:00+05:30,2047.0,2047.0,100,Falling Wedge,-409.4000000000233,-0.19980019980021116,target
KOTAKBANK-EQ,2025-12-04 14:50:00+05:30,2025-12-04 14:52:00+05:30,2133.0,2134.0,100,Falling Wedge,-326.69999999998254,-0.15301154541660056,target
BAJFINANCE-EQ,2025-12-04 13:45:00+05:30,2025-12-04 14:52:00+05:30,1025.5,1028.0,100,Descending Triangle,44.64999999999418,0.04349624047331915,target
POWERGRID-EQ,2025-12-04 14:52:00+05:30,2025-12-04 14:52:00+05:30,269.15,269.15,100,Falling Wedge,-53.830000000001746,-0.1998001998002063,target
BAJAJFINSV-EQ,2025-12-04 14:52:00+05:30,2025-12-04 14:52:00+05:30,2047.0,2047.0,100,Falling Wedge,-409.4000000000233,-0.19980019980021116,target
POWERGRID-EQ,2025-12-04 14:53:00+05:30,2025-12-04 14:53:00+05:30,269.15,269.15,100,Falling Wedge,-53.830000000001746,-0.1998001998002063,target
POWERGRID-EQ,2025-12-04 14:54:00+05:30,2025-12-04 14:54:00+05:30,269.2,269.2,100,Falling Wedge,-53.83999999999651,-0.19980019980018685,target
ADANIENT-EQ,2025-12-04 14:52:00+05:30,2025-12-04 14:54:00+05:30,2213.4,2215.4,100,Symmetrical Triangle,-242.88000000000466,-0.10962201257674496,target
SUNPHARMA-EQ,2025-12-04 14:52:00+05:30,2025-12-04 14:56:00+05:30,1819.6,1820.9,100,Falling Wedge,-234.04999999998836,-0.1284986721346297,target
POWERGRID-EQ,2025-12-04 14:55:00+05:30,2025-12-04 14:56:00+05:30,269.1,269.25,100,Falling Wedge,-38.835000000002765,-0.1441702110598534,target
COALINDIA-EQ,2025-12-04 14:56:00+05:30,2025-12-04 14:56:00+05:30,379.1,379.1,100,Symmetrical Triangle,-75.82000000000698,-0.19980019980021818,target
TATACONSUM-EQ,2025-12-04 14:36:00+05:30,2025-12-04 14:56:00+05:30,1144.8,1146.4,100,Falling Wedge,-69.11999999998079,-0.06031704144910016,target
SBIN-EQ,2025-12-04 14:57:00+05:30,2025-12-04 14:57:00+05:30,947.8,947.8,100,Rising Wedge,-189.55999999999767,-0.19980019980019734,stop_loss
POWERGRID-EQ,2025-12-04 14:57:00+05:30,2025-12-04 14:57:00+05:30,269.35,269.35,100,Falling Wedge,-53.87000000000262,-0.19980019980020947,target
ITC-EQ,2025-12-04 14:50:00+05:30,2025-12-04 14:58:00+05:30,401.95,402.45,100,Symmetrical Triangle,-30.44000000000233,-0.07565515713295867,target
NESTLEIND-EQ,2025-12-04 14:57:00+05:30,2025-12-04 14:58:00+05:30,1244.1,1242.0,100,Falling Wedge,-458.60999999998603,-0.3682596641361902,stop_loss
POWERGRID-EQ,2025-12-04 14:58:00+05:30,2025-12-04 14:58:00+05:30,269.3,269.3,100,Falling Wedge,-53.86000000000058,-0.19980019980020197,target
POWERGRID-EQ,2025-12-04 14:59:00+05:30,2025-12-04 14:59:00+05:30,269.25,269.25,100,Falling Wedge,-53.849999999998545,-0.19980019980019442,target
INDUSINDBK-EQ,2025-12-04 14:52:00+05:30,2025-12-04 14:59:00+05:30,861.0,861.7,100,Falling Wedge,-102.27000000000407,-0.11866182597890387,target
WIPRO-EQ,2025-12-04 14:56:00+05:30,2025-12-04 15:00:00+05:30,256.44,256.75,100,Falling Wedge,-20.318999999999505,-0.07915575299758541,target
POWERGRID-EQ,2025-12-04 15:00:00+05:30,2025-12-04 15:00:00+05:30,269.55,269.55,100,Falling Wedge,-53.91000000000349,-0.1998001998002127,target
ADANIPORTS-EQ,2025-12-04 14:58:00+05:30,2025-12-04 15:00:00+05:30,1505.8,1503.5,100,Symmetrical Triangle,-530.929999999993,-0.35223774764217924,stop_loss
INDUSINDBK-EQ,2025-12-04 15:00:00+05:30,2025-12-04 15:00:00+05:30,862.5,862.5,100,Falling Wedge,-172.5,-0.1998001998001998,target
BPCL-EQ,2025-12-04 14:55:00+05:30,2025-12-04 15:00:00+05:30,355.05,355.75,100,Falling Wedge,-1.0799999999944703,-0.0030387863087327272,target
UPL-EQ,2025-12-04 14:45:00+05:30,2025-12-04 15:00:00+05:30,754.55,755.9,100,Descending Triangle,-16.044999999998254,-0.021243086646304796,target
SBILIFE-EQ,2025-12-04 14:54:00+05:30,2025-12-04 15:00:00+05:30,2004.3,2001.9,100,Symmetrical Triangle,-640.6199999999953,-0.31930350744899233,stop_loss
HDFCBANK-EQ,2025-12-04 14:57:00+05:30,2025-12-04 15:01:00+05:30,995.5,995.8,100,Ascending Triangle,-169.13000000000466,-0.16972480056357972,target
INFY-EQ,2025-12-04 15:01:00+05:30,2025-12-04 15:01:00+05:30,1597.6,1597.6,100,Falling Wedge,-319.5200000000186,-0.1998001998002114,target
HCLTECH-EQ,2025-12-04 15:01:00+05:30,2025-12-04 15:01:00+05:30,1653.5,1653.5,100,Falling Wedge,-330.70000000001164,-0.19980019980020683,target
WIPRO-EQ,2025-12-04 15:01:00+05:30,2025-12-04 15:01:00+05:30,256.7,256.7,100,Falling Wedge,-51.33999999999651,-0.19980019980018623,target
BPCL-EQ,2025-12-04 15:01:00+05:30,2025-12-04 15:01:00+05:30,356.3,356.3,100,Falling Wedge,-71.25999999999476,-0.19980019980018515,target
RELIANCE-EQ,2025-12-04 15:02:00+05:30,2025-12-04 15:02:00+05:30,1547.2,1547.2,100,Rising Wedge,-309.4400000000023,-0.1998001998002013,stop_loss
INFY-EQ,2025-12-04 15:02:00+05:30,2025-12-04 15:02:00+05:30,1598.0,1598.0,100,Falling Wedge,-319.5999999999767,-0.19980019980018526,target
HCLTECH-EQ,2025-12-04 15:02:00+05:30,2025-12-04 15:02:00+05:30,1655.9,1655.9,100,Falling Wedge,-331.179999999993,-0.1998001998001956,target
SUNPHARMA-EQ,2025-12-04 15:02:00+05:30,2025-12-04 15:02:00+05:30,1822.2,1822.2,100,Ascending Triangle,-364.4400000000023,-0.19980019980020106,target
TECHM-EQ,2025-12-04 15:01:00+05:30,2025-12-04 15:02:00+05:30,1563.0,1564.0,100,Falling Wedge,-212.69999999998254,-0.13594850447056625,target
RELIANCE-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,1545.8,1545.8,100,Rising Wedge,-309.1599999999744,-0.19980019980018326,stop_loss
INFY-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,1597.9,1597.9,100,Symmetrical Triangle,-319.5800000000163,-0.19980019980021,target
ASIANPAINT-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,2957.7,2957.7,100,Rising Wedge,-591.5400000000373,-0.19980019980021238,stop_loss
HCLTECH-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,1656.0,1656.0,100,Falling Wedge,-331.20000000001164,-0.19980019980020683,target
JSWSTEEL-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,1150.6,1150.6,100,Rising Wedge,-230.11999999999534,-0.19980019980019575,stop_loss
GRASIM-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,2726.0,2726.0,100,Rising Wedge,-545.1999999999534,-0.19980019980018277,stop_loss
TECHM-EQ,2025-12-04 15:03:00+05:30,2025-12-04 15:03:00+05:30,1564.2,1564.2,100,Falling Wedge,-312.8400000000256,-0.19980019980021615,target
RELIANCE-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,1545.9,1545.9,100,Rising Wedge,-309.179999999993,-0.19980019980019528,stop_loss
BHARTIARTL-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,2105.7,2105.7,100,Rising Wedge,-421.14000000001397,-0.19980019980020644,stop_loss
ASIANPAINT-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,2958.0,2958.0,100,Rising Wedge,-591.5999999999767,-0.19980019980019195,stop_loss
BAJFINANCE-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,1028.4,1028.4,100,Rising Wedge,-205.67999999999302,-0.19980019980019298,stop_loss
HCLTECH-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,1655.6,1655.6,100,Symmetrical Triangle,-331.11999999999534,-0.19980019980019698,target
ADANIPORTS-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,1504.1,1504.1,100,Rising Wedge,-300.820000000007,-0.19980019980020444,stop_loss
GRASIM-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,2726.9,2726.9,100,Rising Wedge,-545.3800000000047,-0.1998001998002015,stop_loss
TECHM-EQ,2025-12-04 15:04:00+05:30,2025-12-04 15:04:00+05:30,1564.3,1564.3,100,Falling Wedge,-312.85999999998603,-0.19980019980019087,target
RELIANCE-EQ,2025-12-04 15:05:00+05:30,2025-12-04 15:05:00+05:30,1545.0,1545.0,100,Rising Wedge,-309.0,-0.1998001998001998,stop_loss
ASIANPAINT-EQ,2025-12-04 15:05:00+05:30,2025-12-04 15:05:00+05:30,2958.0,2958.0,100,Rising Wedge,-591.5999999999767,-0.19980019980019195,stop_loss
CIPLA-EQ,2025-12-04 15:02:00+05:30,2025-12-04 15:05:00+05:30,1521.4,1525.0,100,Ascending Triangle,55.35999999998603,0.03635118660752027,target
RELIANCE-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,1545.0,1545.0,100,Rising Wedge,-309.0,-0.1998001998001998,stop_loss
ASIANPAINT-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,2958.0,2958.0,100,Rising Wedge,-591.5999999999767,-0.19980019980019195,stop_loss
M&M-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,3671.2,3671.2,100,Rising Wedge,-734.2399999999907,-0.19980019980019728,stop_loss
TATAMOTORS-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,356.35,356.35,100,Rising Wedge,-71.27000000000407,-0.19980019980021121,stop_loss
TATASTEEL-EQ,2025-12-04 14:33:00+05:30,2025-12-04 15:06:00+05:30,166.6,166.78,100,Falling Wedge,-15.337999999999738,-0.09197285307729329,target
CIPLA-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,1524.3,1524.3,100,Ascending Triangle,-304.85999999998603,-0.19980019980019065,target
BPCL-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,356.45,356.45,100,Rising Wedge,-71.2899999999936,-0.19980019980018188,stop_loss
UPL-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,757.35,757.35,100,Rising Wedge,-151.47000000000116,-0.1998001998002013,stop_loss
HDFCLIFE-EQ,2025-12-04 15:06:00+05:30,2025-12-04 15:06:00+05:30,757.3,757.3,100,Rising Wedge,-151.45999999999185,-0.19980019980018904,stop_loss
RELIANCE-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,1545.3,1545.3,100,Rising Wedge,-309.0599999999977,-0.19980019980019828,stop_loss
BHARTIARTL-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,2106.4,2106.4,100,Rising Wedge,-421.28000000002794,-0.19980019980021302,stop_loss
ASIANPAINT-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,2958.0,2958.0,100,Rising Wedge,-591.5999999999767,-0.19980019980019195,stop_loss
WIPRO-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,256.76,256.76,100,Rising Wedge,-51.35199999999895,-0.19980019980019573,stop_loss
M&M-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,3671.4,3671.4,100,Rising Wedge,-734.2800000000279,-0.19980019980020738,stop_loss
COALINDIA-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,379.1,379.1,100,Rising Wedge,-75.82000000000698,-0.19980019980021818,stop_loss
BAJAJFINSV-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,2049.0,2049.0,100,Rising Wedge,-409.79999999998836,-0.19980019980019412,stop_loss
TECHM-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,1564.4,1564.4,100,Ascending Triangle,-312.88000000000466,-0.1998001998002028,target
BPCL-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,355.95,355.95,100,Rising Wedge,-71.19000000000233,-0.19980019980020636,stop_loss
UPL-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,757.5,757.5,100,Rising Wedge,-151.5,-0.1998001998001998,stop_loss
HDFCLIFE-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:07:00+05:30,757.15,757.15,100,Rising Wedge,-151.42999999999302,-0.1998001998001906,stop_loss
RELIANCE-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,1545.1,1545.1,100,Rising Wedge,-309.0200000000186,-0.19980019980021183,stop_loss
TCS-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,3229.0,3229.0,100,Rising Wedge,-645.8000000000466,-0.19980019980021418,stop_loss
BHARTIARTL-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,2106.6,2106.6,100,Rising Wedge,-421.320000000007,-0.19980019980020308,stop_loss
KOTAKBANK-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,2136.9,2136.9,100,Rising Wedge,-427.38000000000466,-0.19980019980020197,stop_loss
HCLTECH-EQ,2025-12-04 15:07:00+05:30,2025-12-04 15:08:00+05:30,1655.4,1654.7,100,Rising Wedge,-401.0100000000093,-0.2420015649446659,stop_loss
WIPRO-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,256.75,256.75,100,Rising Wedge,-51.349999999998545,-0.19980019980019417,stop_loss
M&M-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,3671.4,3671.4,100,Rising Wedge,-734.2800000000279,-0.19980019980020738,stop_loss
COALINDIA-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,379.05,379.05,100,Rising Wedge,-75.80999999999767,-0.19980019980019367,stop_loss
BAJAJFINSV-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,2048.5,2048.5,100,Rising Wedge,-409.70000000001164,-0.19980019980020547,stop_loss
TECHM-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,1564.1,1564.1,100,Ascending Triangle,-312.820000000007,-0.19980019980020428,stop_loss
BPCL-EQ,2025-12-04 15:08:00+05:30,2025-12-04 15:08:00+05:30,355.9,355.9,100,Rising Wedge,-71.17999999999302,-0.1998001998001802,stop_loss
RELIANCE-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,1544.5,1544.5,100,Rising Wedge,-308.9000000000233,-0.19980019980021485,stop_loss
TCS-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,3228.7,3228.7,100,Rising Wedge,-645.7399999999907,-0.19980019980019695,stop_loss
INFY-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,1597.7,1597.7,100,Rising Wedge,-319.53999999997905,-0.1998001998001867,stop_loss
SBIN-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,947.7,947.7,100,Rising Wedge,-189.54000000000815,-0.19980019980020838,stop_loss
BHARTIARTL-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,2105.6,2105.6,100,Rising Wedge,-421.11999999999534,-0.1998001998001976,stop_loss
KOTAKBANK-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,2136.7,2136.7,100,Rising Wedge,-427.3400000000256,-0.19980019980021177,stop_loss
ASIANPAINT-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,2958.0,2958.0,100,Rising Wedge,-591.5999999999767,-0.19980019980019195,stop_loss
HCLTECH-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,1654.6,1654.6,100,Rising Wedge,-330.9199999999837,-0.19980019980018995,stop_loss
WIPRO-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,256.73,256.73,100,Rising Wedge,-51.34599999999773,-0.199800199800191,stop_loss
M&M-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,3669.9,3669.9,100,Rising Wedge,-733.9799999999814,-0.19980019980019473,stop_loss
ADANIPORTS-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,1504.7,1504.7,100,Rising Wedge,-300.9400000000023,-0.19980019980020136,stop_loss
BAJAJFINSV-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,2049.5,2049.5,100,Rising Wedge,-409.9000000000233,-0.19980019980021113,stop_loss
INDUSINDBK-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,863.95,863.95,100,Rising Wedge,-172.79000000000815,-0.19980019980020922,stop_loss
TECHM-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,1563.7,1563.7,100,Ascending Triangle,-312.7399999999907,-0.19980019980019387,stop_loss
CIPLA-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,1522.1,1522.1,100,Rising Wedge,-304.4199999999837,-0.19980019980018912,stop_loss
BPCL-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,355.85,355.85,100,Rising Wedge,-71.16999999999825,-0.1998001998001949,stop_loss
HEROMOTOCO-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,6338.5,6338.5,100,Rising Wedge,-1267.6999999999534,-0.19980019980019248,stop_loss
LTIM-EQ,2025-12-04 15:09:00+05:30,2025-12-04 15:09:00+05:30,6270.0,6270.0,100,Rising Wedge,-1254.0,-0.1998001998001998,stop_loss
RELIANCE-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1544.5,1544.5,100,Rising Wedge,-308.9000000000233,-0.19980019980021485,stop_loss
TCS-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,3228.2,3228.2,100,Rising Wedge,-645.640000000014,-0.19980019980020414,stop_loss
INFY-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1598.1,1598.1,100,Rising Wedge,-319.61999999999534,-0.1998001998001969,stop_loss
BHARTIARTL-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,2104.5,2104.5,100,Rising Wedge,-420.9000000000233,-0.19980019980021085,stop_loss
KOTAKBANK-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,2136.6,2136.6,100,Rising Wedge,-427.320000000007,-0.19980019980020305,stop_loss
LT-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,3989.2,3989.2,100,Rising Wedge,-797.8399999999674,-0.19980019980019165,stop_loss
ASIANPAINT-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,2957.9,2957.9,100,Rising Wedge,-591.5799999999581,-0.19980019980018565,stop_loss
HCLTECH-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1654.6,1654.6,100,Rising Wedge,-330.9199999999837,-0.19980019980018995,stop_loss
SUNPHARMA-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1820.6,1820.6,100,Rising Wedge,-364.11999999999534,-0.19980019980019725,stop_loss
M&M-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,3671.1,3671.1,100,Rising Wedge,-734.2199999999721,-0.1998001998001922,stop_loss
ADANIPORTS-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1504.2,1504.2,100,Symmetrical Triangle,-300.8400000000256,-0.1998001998002168,stop_loss
INDUSINDBK-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,863.7,863.7,100,Rising Wedge,-172.7399999999907,-0.19980019980018904,stop_loss
DRREDDY-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1277.9,1277.9,100,Rising Wedge,-255.5799999999872,-0.1998001998001898,stop_loss
CIPLA-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,1522.8,1522.8,100,Rising Wedge,-304.5599999999977,-0.19980019980019828,stop_loss
BPCL-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,355.95,355.95,100,Rising Wedge,-71.19000000000233,-0.19980019980020636,stop_loss
HEROMOTOCO-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:10:00+05:30,6340.0,6340.0,100,Rising Wedge,-1268.0,-0.1998001998001998,stop_loss
COALINDIA-EQ,2025-12-04 15:11:00+05:30,2025-12-04 15:11:00+05:30,379.15,379.15,100,Rising Wedge,-75.83000000000175,-0.1998001998002044,stop_loss
HINDALCO-EQ,2025-12-04 14:57:00+05:30,2025-12-04 15:11:00+05:30,810.5,811.45,100,Falling Wedge,-67.19500000000698,-0.08282279102761148,target
DRREDDY-EQ,2025-12-04 15:11:00+05:30,2025-12-04 15:11:00+05:30,1278.5,1278.5,100,Rising Wedge,-255.70000000001164,-0.1998001998002089,stop_loss
TECHM-EQ,2025-12-04 15:11:00+05:30,2025-12-04 15:11:00+05:30,1563.1,1563.1,100,Rising Wedge,-312.61999999999534,-0.1998001998001968,stop_loss
BPCL-EQ,2025-12-04 15:11:00+05:30,2025-12-04 15:11:00+05:30,356.05,356.05,100,Rising Wedge,-71.2100000000064,-0.19980019980021776,stop_loss
BRITANNIA-EQ,2025-12-04 15:10:00+05:30,2025-12-04 15:11:00+05:30,5880.0,5882.5,100,Ascending Triangle,-926.25,-0.15736814206201963,target
RELIANCE-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,1542.3,1542.3,100,Rising Wedge,-308.46000000002095,-0.19980019980021338,stop_loss
INFY-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,1598.3,1598.3,100,Rising Wedge,-319.6599999999744,-0.1998001998001838,stop_loss
BHARTIARTL-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,2103.8,2103.8,100,Rising Wedge,-420.7600000000093,-0.1998001998002042,stop_loss
KOTAKBANK-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,2135.2,2135.2,100,Rising Wedge,-427.03999999997905,-0.19980019980019004,stop_loss
LT-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,3987.8,3987.8,100,Rising Wedge,-797.5600000000559,-0.19980019980021377,stop_loss
ASIANPAINT-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,2957.0,2957.0,100,Rising Wedge,-591.4000000000233,-0.19980019980020766,stop_loss
M&M-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,3670.0,3670.0,100,Rising Wedge,-734.0,-0.1998001998001998,stop_loss
ADANIPORTS-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,1504.3,1504.3,100,Symmetrical Triangle,-300.85999999998603,-0.1998001998001905,stop_loss
COALINDIA-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,379.1,379.1,100,Rising Wedge,-75.82000000000698,-0.19980019980021818,stop_loss
BAJAJFINSV-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,2050.0,2050.0,100,Rising Wedge,-410.0,-0.1998001998001998,stop_loss
JSWSTEEL-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,1150.7,1150.7,100,Rising Wedge,-230.14000000001397,-0.1998001998002119,stop_loss
DRREDDY-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,1277.4,1277.4,100,Rising Wedge,-255.48000000001048,-0.19980019980020797,stop_loss
BPCL-EQ,2025-12-04 15:12:00+05:30,2025-12-04 15:12:00+05:30,356.25,356.25,100,Rising Wedge,-71.25,-0.1998001998001998,stop_loss
